Site ID,BW24/0039
"BW24/0039","156439906","07-Apr 2016 10:16am","Hardness, Total","69.000","g/m3 as CaCO3"
"BW24/0039","156439906","07-Apr 2016 10:16am","Iron, Dissolved","0.050","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Magnesium, Dissolved","3.000","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Manganese, Dissolved","0.0092","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Nitrate Nitrogen","0.070","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","pH","7.9",""
"BW24/0039","156439906","07-Apr 2016 10:16am","pH (Field)","7.60",""
"BW24/0039","156439906","07-Apr 2016 10:16am","Potassium, Dissolved","1.040","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Silica, Reactive","21.000","mg/L  as SiO2"
"BW24/0039","156439906","07-Apr 2016 10:16am","Sodium, Dissolved","20.000","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Sulphate","1.600","mg/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Sum of anions","2.300","meq/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Sum of cations","2.300","meq/L"
"BW24/0039","156439906","07-Apr 2016 10:16am","Water Temperature (Field)","15.0","C"
"BW24/0039","152717301","20-Jan 2016 08:00am","Alkalinity, Total","103.0","g/m3 as CaCO3"
"BW24/0039","152717301","20-Jan 2016 08:00am","Bicarbonate","125.000","mg/L  at 25°C"
"BW24/0039","152717301","20-Jan 2016 08:00am","Calcium, Dissolved","23.000","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Chloride","6.100","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Conductivity","21.7","mS/m"
"BW24/0039","152717301","20-Jan 2016 08:00am","Conductivity (Field)","20.70","mS/m"
"BW24/0039","152717301","20-Jan 2016 08:00am","Difference in Ion Balance","2.600","%"
"BW24/0039","152717301","20-Jan 2016 08:00am","Dissolved Oxygen","0.400","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Dissolved Oxygen Saturation","4.300","%"
"BW24/0039","152717301","20-Jan 2016 08:00am","E. coli","<1","MPN/100mL"
"BW24/0039","152717301","20-Jan 2016 08:00am","Hardness, Total","70.000","g/m3 as CaCO3"
"BW24/0039","152717301","20-Jan 2016 08:00am","Magnesium, Dissolved","3.300","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Nitrate Nitrogen","0.080","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","pH","7.9",""
"BW24/0039","152717301","20-Jan 2016 08:00am","pH (Field)","7.81",""
"BW24/0039","152717301","20-Jan 2016 08:00am","Potassium, Dissolved","1.170","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Silica, Reactive","20.000","mg/L  as SiO2"
"BW24/0039","152717301","20-Jan 2016 08:00am","Sodium, Dissolved","22.000","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Sulphate","1.600","mg/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Sum of anions","2.300","meq/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Sum of cations","2.400","meq/L"
"BW24/0039","152717301","20-Jan 2016 08:00am","Total Coliforms","<1.00","number/100mL"
"BW24/0039","152717301","20-Jan 2016 08:00am","Water Temperature (Field)","15.3","C"
"BW24/0039","149267103","23-Oct 2015 08:15am","Alkalinity, Total","105.0","g/m3 as CaCO3"
"BW24/0039","149267103","23-Oct 2015 08:15am","Ammoniacal Nitrogen","<0.010","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Bicarbonate","126.000","mg/L  at 25°C"
"BW24/0039","149267103","23-Oct 2015 08:15am","Calcium, Dissolved","22.000","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Chloride","6.400","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Conductivity","21.4","mS/m"
"BW24/0039","149267103","23-Oct 2015 08:15am","Conductivity (Field)","21.28","mS/m"
"BW24/0039","149267103","23-Oct 2015 08:15am","Difference in Ion Balance","1.470","%"
"BW24/0039","149267103","23-Oct 2015 08:15am","Dissolved Oxygen","1.270","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Dissolved Oxygen Saturation","12.000","%"
"BW24/0039","149267103","23-Oct 2015 08:15am","Dissolved Reactive Phosphorus","0.0590","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","E. coli","<1","MPN/100mL"
"BW24/0039","149267103","23-Oct 2015 08:15am","Hardness, Total","68.000","g/m3 as CaCO3"
"BW24/0039","149267103","23-Oct 2015 08:15am","Iron, Dissolved","0.040","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Magnesium, Dissolved","3.100","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Manganese, Dissolved","0.0106","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Nitrate Nitrogen","0.080","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","pH","8.1",""
"BW24/0039","149267103","23-Oct 2015 08:15am","pH (Field)","6.86",""
"BW24/0039","149267103","23-Oct 2015 08:15am","Potassium, Dissolved","0.980","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Silica, Reactive","20.000","mg/L  as SiO2"
"BW24/0039","149267103","23-Oct 2015 08:15am","Sodium, Dissolved","20.000","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Sulphate","1.700","mg/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Sum of anions","2.300","meq/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Sum of cations","2.300","meq/L"
"BW24/0039","149267103","23-Oct 2015 08:15am","Total Coliforms","<1.00","number/100mL"
"BW24/0039","149267103","23-Oct 2015 08:15am","Water Temperature (Field)","15.0","C"
"BW24/0039","144570501","01-Jul 2015 09:30am","Alkalinity, Total","102.0","g/m3 as CaCO3"
"BW24/0039","144570501","01-Jul 2015 09:30am","Bicarbonate","123.000","mg/L  at 25°C"
"BW24/0039","144570501","01-Jul 2015 09:30am","Calcium, Dissolved","23.000","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Chloride","6.200","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Conductivity","21.7","mS/m"
"BW24/0039","144570501","01-Jul 2015 09:30am","Conductivity (Field)","21.60","mS/m"
"BW24/0039","144570501","01-Jul 2015 09:30am","Difference in Ion Balance","4.700","%"
"BW24/0039","144570501","01-Jul 2015 09:30am","Dissolved Oxygen","0.030","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Dissolved Oxygen Saturation","0.300","%"
"BW24/0039","144570501","01-Jul 2015 09:30am","E. coli","<1","MPN/100mL"
"BW24/0039","144570501","01-Jul 2015 09:30am","Hardness, Total","71.000","g/m3 as CaCO3"
"BW24/0039","144570501","01-Jul 2015 09:30am","Magnesium, Dissolved","3.200","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Nitrate Nitrogen","0.070","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","pH","8.0",""
"BW24/0039","144570501","01-Jul 2015 09:30am","pH (Field)","7.26",""
"BW24/0039","144570501","01-Jul 2015 09:30am","Potassium, Dissolved","1.230","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Silica, Reactive","20.000","mg/L  as SiO2"
"BW24/0039","144570501","01-Jul 2015 09:30am","Sodium, Dissolved","24.000","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Sulphate","1.600","mg/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Sum of anions","2.300","meq/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Sum of cations","2.500","meq/L"
"BW24/0039","144570501","01-Jul 2015 09:30am","Total Coliforms","<1.00","number/100mL"
"BW24/0039","144570501","01-Jul 2015 09:30am","Water Temperature (Field)","15.3","C"
"BW24/0039","140718303","01-Apr 2015 09:20am","Alkalinity, Total","103.0","g/m3 as CaCO3"
"BW24/0039","140718303","01-Apr 2015 09:20am","Ammoniacal Nitrogen","0.017","mg/L"
"BW24/0039","140718303","01-Apr 2015 09:20am","Bicarbonate","124.000","mg/L  at 25°C"
"BW24/0039","140718303","01-Apr 2015 09:20am","Calcium, Dissolved","22.000","mg/L"
"BW24/0039","140718303","01-Apr 2015 09:20am","Chloride","6.300","mg/L"
"BW24/0039","140718303","01-Apr 2015 09:20am","Conductivity","21.8","mS/m"
"BW24/0039","140718303","01-Apr 2015 09:20am","Conductivity (Field)","21.60","mS/m"
"BW24/0039","140718303","01-Apr 2015 09:20am","Difference in Ion Balance","1.370","%"
"BW24/0039","140718303","01-Apr 2015 09:20am","Dissolved Oxygen","0.580","mg/L"
"BW24/0039","140718303","01-Apr 2015 09:20am","Dissolved Oxygen Saturation","6.100","%"
"BW24/0039","140718303","01-Apr 2015 09:20am","Hardness, Total","70.000","g/m3 as CaCO3"
"BW24/0039","140718303","01-Apr 2015 09:20am","Iron, Dissolved","0.040","mg/L"
"BW24/0039","140718303","01-Apr 2015 09:20am","Magnesium, Dissolved","3.300","mg/L"
"BW24/0039","140718303","01-Apr 2015 09:20am","Manganese, Dissolved","0.0097","mg/L"
"BW24/0039","140718303","01-Apr 2015 09:20am","Nitrate Nitrogen","0.060","mg/L"
"BW24/0039","140718303","01-Apr 2015 09:20am","pH","8.1",""
"BW24/0039","140718303","01-Apr 2015 09:20am","pH (Field)","7.18",""
"BW24/0039","140718303","01-Apr 2015 09:20am","Potassium, Dissolved","1.150","mg/L"
"BW24/0039","140718303","01-Apr 2015 09:20am","Silica, Reactive","20.000","mg/L  as SiO2"
"BW24/0039","140718303","01-Apr 2015 09:20am","Sodium, Dissolved","21.000","mg/L"
"BW24/0039","140718303","01-Apr 2015 09:20am","Sulphate","1.400","mg/L"
"BW24/0039","140718303","01-Apr 2015 09:20am","Sum of anions","2.300","meq/L"
"BW24/0039","140718303","01-Apr 2015 09:20am","Sum of cations","2.300","meq/L"
"BW24/0039","140718303","01-Apr 2015 09:20am","Water Temperature (Field)","15.5","C"
"BW24/0039","140718203","01-Apr 2015 09:15am","Alkalinity, Total","103.0","g/m3 as CaCO3"
"BW24/0039","140718203","01-Apr 2015 09:15am","Bicarbonate","124.000","mg/L  at 25°C"
"BW24/0039","140718203","01-Apr 2015 09:15am","Calcium, Dissolved","22.000","mg/L"
"BW24/0039","140718203","01-Apr 2015 09:15am","Chloride","6.100","mg/L"
"BW24/0039","140718203","01-Apr 2015 09:15am","Conductivity","21.8","mS/m"
"BW24/0039","140718203","01-Apr 2015 09:15am","Conductivity (Field)","21.60","mS/m"
"BW24/0039","140718203","01-Apr 2015 09:15am","Difference in Ion Balance","1.390","%"
"BW24/0039","140718203","01-Apr 2015 09:15am","Dissolved Oxygen","0.580","mg/L"
"BW24/0039","140718203","01-Apr 2015 09:15am","Dissolved Oxygen Saturation","6.100","%"
"BW24/0039","140718203","01-Apr 2015 09:15am","E. coli","<1","MPN/100mL"
"BW24/0039","140718203","01-Apr 2015 09:15am","Hardness, Total","69.000","g/m3 as CaCO3"
"BW24/0039","140718203","01-Apr 2015 09:15am","Magnesium, Dissolved","3.200","mg/L"
"BW24/0039","140718203","01-Apr 2015 09:15am","Nitrate Nitrogen","0.060","mg/L"
"BW24/0039","140718203","01-Apr 2015 09:15am","pH","8.1",""
"BW24/0039","140718203","01-Apr 2015 09:15am","pH (Field)","7.18",""
"BW24/0039","140718203","01-Apr 2015 09:15am","Potassium, Dissolved","1.170","mg/L"
"BW24/0039","140718203","01-Apr 2015 09:15am","Silica, Reactive","19.800","mg/L  as SiO2"
"BW24/0039","140718203","01-Apr 2015 09:15am","Sodium, Dissolved","21.000","mg/L"
"BW24/0039","140718203","01-Apr 2015 09:15am","Sulphate","1.500","mg/L"
"BW24/0039","140718203","01-Apr 2015 09:15am","Sum of anions","2.300","meq/L"
"BW24/0039","140718203","01-Apr 2015 09:15am","Sum of cations","2.300","meq/L"
"BW24/0039","140718203","01-Apr 2015 09:15am","Total Coliforms","<1.00","number/100mL"
"BW24/0039","140718203","01-Apr 2015 09:15am","Water Temperature (Field)","15.5","C"
"BW24/0039","137357803","15-Jan 2015 08:00am","Alkalinity, Total","104.0","g/m3 as CaCO3"
"BW24/0039","137357803","15-Jan 2015 08:00am","Bicarbonate","125.000","mg/L  at 25°C"
"BW24/0039","137357803","15-Jan 2015 08:00am","Calcium, Dissolved","23.000","mg/L"
"BW24/0039","137357803","15-Jan 2015 08:00am","Chloride","6.000","mg/L"
"BW24/0039","137357803","15-Jan 2015 08:00am","Conductivity","21.6","mS/m"
"BW24/0039","137357803","15-Jan 2015 08:00am","Conductivity (Field)","20.90","mS/m"
"BW24/0039","137357803","15-Jan 2015 08:00am","Difference in Ion Balance","1.810","%"
"BW24/0039","137357803","15-Jan 2015 08:00am","Dissolved Oxygen","1.600","mg/L"
"BW24/0039","137357803","15-Jan 2015 08:00am","Dissolved Oxygen Saturation","16.000","%"
"BW24/0039","137357803","15-Jan 2015 08:00am","E. coli","<1","MPN/100mL"
"BW24/0039","137357803","15-Jan 2015 08:00am","Hardness, Total","70.000","g/m3 as CaCO3"
"BW24/0039","137357803","15-Jan 2015 08:00am","Magnesium, Dissolved","3.300","mg/L"
"BW24/0039","137357803","15-Jan 2015 08:00am","Nitrate Nitrogen","0.060","mg/L"
"BW24/0039","137357803","15-Jan 2015 08:00am","pH","8.0",""
"BW24/0039","137357803","15-Jan 2015 08:00am","pH (Field)","7.57",""
"BW24/0039","137357803","15-Jan 2015 08:00am","Potassium, Dissolved","1.100","mg/L"
"BW24/0039","137357803","15-Jan 2015 08:00am","Silica, Reactive","22.000","mg/L  as SiO2"
"BW24/0039","137357803","15-Jan 2015 08:00am","Sodium, Dissolved","22.000","mg/L"
"BW24/0039","137357803","15-Jan 2015 08:00am","Sulphate","2.800","mg/L"
"BW24/0039","137357803","15-Jan 2015 08:00am","Sum of anions","2.300","meq/L"
"BW24/0039","137357803","15-Jan 2015 08:00am","Sum of cations","2.400","meq/L"
"BW24/0039","137357803","15-Jan 2015 08:00am","Total Coliforms","<1.00","number/100mL"
"BW24/0039","137357803","15-Jan 2015 08:00am","Water Temperature (Field)","15.6","C"
"BW24/0039","133892703","14-Oct 2014 11:00am","Alkalinity, Total","103.0","g/m3 as CaCO3"
"BW24/0039","133892703","14-Oct 2014 11:00am","Ammoniacal Nitrogen","<0.010","mg/L"
"BW24/0039","133892703","14-Oct 2014 11:00am","Bicarbonate","125.000","mg/L  at 25°C"
"BW24/0039","133892703","14-Oct 2014 11:00am","Calcium, Dissolved","23.000","mg/L"
"BW24/0039","133892703","14-Oct 2014 11:00am","Chloride","6.000","mg/L"
"BW24/0039","133892703","14-Oct 2014 11:00am","Conductivity","21.2","mS/m"
"BW24/0039","133892703","14-Oct 2014 11:00am","Conductivity (Field)","20.90","mS/m"
"BW24/0039","133892703","14-Oct 2014 11:00am","Difference in Ion Balance","1.360","%"
"BW24/0039","133892703","14-Oct 2014 11:00am","Dissolved Oxygen","0.260","mg/L"
"BW24/0039","133892703","14-Oct 2014 11:00am","Dissolved Oxygen Saturation","2.600","%"
"BW24/0039","133892703","14-Oct 2014 11:00am","Dissolved Reactive Phosphorus","0.0640","mg/L"
"BW24/0039","133892703","14-Oct 2014 11:00am","E. coli","<1","MPN/100mL"
"BW24/0039","133892703","14-Oct 2014 11:00am","Hardness, Total","69.000","g/m3 as CaCO3"
"BW24/0039","133892703","14-Oct 2014 11:00am","Iron, Dissolved","0.040","mg/L"
"BW24/0039","133892703","14-Oct 2014 11:00am","Magnesium, Dissolved","3.100","mg/L"
"BW24/0039","133892703","14-Oct 2014 11:00am","Manganese, Dissolved","0.0104","mg/L"
"BW24/0039","133892703","14-Oct 2014 11:00am","Nitrate Nitrogen","0.080","mg/L"
"BW24/0039","133892703","14-Oct 2014 11:00am","pH","8.0",""
"BW24/0039","133892703","14-Oct 2014 11:00am","pH (Field)","7.50",""
"BW24/0039","133892703","14-Oct 2014 11:00am","Potassium, Dissolved","1.110","mg/L"
"BW24/0039","133892703","14-Oct 2014 11:00am","Silica, Reactive","21.000","mg/L  as SiO2"
"BW24/0039","133892703","14-Oct 2014 11:00am","Sodium, Dissolved","22.000","mg/L"
"BW24/0039","133892703","14-Oct 2014 11:00am","Sulphate","1.800","mg/L"
"BW24/0039","133892703","14-Oct 2014 11:00am","Sum of anions","2.300","meq/L"
"BW24/0039","133892703","14-Oct 2014 11:00am","Sum of cations","2.400","meq/L"
"BW24/0039","133892703","14-Oct 2014 11:00am","Total Coliforms","<1.00","number/100mL"
"BW24/0039","133892703","14-Oct 2014 11:00am","Total Dissolved Phosphorus","0.062","mg/L"
"BW24/0039","133892703","14-Oct 2014 11:00am","Total Dissolved Phosphorus Digestion","*",""
"BW24/0039","133892703","14-Oct 2014 11:00am","Water Temperature (Field)","15.3","C"
"BW24/0039","129500102","03-Jul 2014 09:50am","Alkalinity, Total","102.0","g/m3 as CaCO3"
"BW24/0039","129500102","03-Jul 2014 09:50am","Bicarbonate","123.000","mg/L  at 25°C"
"BW24/0039","129500102","03-Jul 2014 09:50am","Calcium, Dissolved","22.000","mg/L"
"BW24/0039","129500102","03-Jul 2014 09:50am","Chloride","5.700","mg/L"
"BW24/0039","129500102","03-Jul 2014 09:50am","Conductivity","21.4","mS/m"
"BW24/0039","129500102","03-Jul 2014 09:50am","Conductivity (Field)","23.60","mS/m"
"BW24/0039","129500102","03-Jul 2014 09:50am","Difference in Ion Balance","0.590","%"
"BW24/0039","129500102","03-Jul 2014 09:50am","Dissolved Oxygen","2.100","mg/L"
"BW24/0039","129500102","03-Jul 2014 09:50am","Dissolved Oxygen Saturation","20.000","%"
"BW24/0039","129500102","03-Jul 2014 09:50am","E. coli","<1","MPN/100mL"
"BW24/0039","129500102","03-Jul 2014 09:50am","Hardness, Total","67.000","g/m3 as CaCO3"
"BW24/0039","129500102","03-Jul 2014 09:50am","Magnesium, Dissolved","3.000","mg/L"
"BW24/0039","129500102","03-Jul 2014 09:50am","Nitrate Nitrogen","0.090","mg/L"
"BW24/0039","129500102","03-Jul 2014 09:50am","pH","8.0",""
"BW24/0039","129500102","03-Jul 2014 09:50am","pH (Field)","7.70",""
"BW24/0039","129500102","03-Jul 2014 09:50am","Potassium, Dissolved","1.040","mg/L"
"BW24/0039","129500102","03-Jul 2014 09:50am","Silica, Reactive","20.000","mg/L  as SiO2"
"BW24/0039","129500102","03-Jul 2014 09:50am","Sodium, Dissolved","19.700","mg/L"
"BW24/0039","129500102","03-Jul 2014 09:50am","Sulphate","1.500","mg/L"
"BW24/0039","129500102","03-Jul 2014 09:50am","Sum of anions","2.200","meq/L"
"BW24/0039","129500102","03-Jul 2014 09:50am","Sum of cations","2.200","meq/L"
"BW24/0039","129500102","03-Jul 2014 09:50am","Total Coliforms","<1.00","number/100mL"
"BW24/0039","129500102","03-Jul 2014 09:50am","Water Temperature (Field)","13.4","C"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Alkalinity, Total","101.0","g/m3 as CaCO3"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Ammoniacal Nitrogen","<0.010","mg/L"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Bicarbonate","122.000","mg/L  at 25°C"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Calcium, Dissolved","22.000","mg/L"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Chloride","6.400","mg/L"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Conductivity","21.2","mS/m"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Conductivity (Field)","20.90","mS/m"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Difference in Ion Balance","0.820","%"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Dissolved Oxygen","1.800","mg/L"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Dissolved Oxygen Saturation","17.900","%"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Hardness, Total","67.000","g/m3 as CaCO3"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Iron, Dissolved","0.050","mg/L"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Magnesium, Dissolved","3.000","mg/L"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Manganese, Dissolved","0.0153","mg/L"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Nitrate Nitrogen","0.070","mg/L"
"BW24/0039","125456605","27-Mar 2014 12:30pm","pH","8.1",""
"BW24/0039","125456605","27-Mar 2014 12:30pm","pH (Field)","7.70",""
"BW24/0039","125456605","27-Mar 2014 12:30pm","Potassium, Dissolved","1.100","mg/L"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Silica, Reactive","21.000","mg/L  as SiO2"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Sodium, Dissolved","19.700","mg/L"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Sulphate","2.600","mg/L"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Sum of anions","2.300","meq/L"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Sum of cations","2.200","meq/L"
"BW24/0039","125456605","27-Mar 2014 12:30pm","Water Temperature (Field)","15.5","C"
"BW24/0039","119517503","23-Oct 2013 10:30am","Alkalinity, Total","105.0","g/m3 as CaCO3"
"BW24/0039","119517503","23-Oct 2013 10:30am","Ammoniacal Nitrogen","<0.010","mg/L"
"BW24/0039","119517503","23-Oct 2013 10:30am","Bicarbonate","127.000","mg/L  at 25°C"
"BW24/0039","119517503","23-Oct 2013 10:30am","Calcium, Dissolved","23.000","mg/L"
"BW24/0039","119517503","23-Oct 2013 10:30am","Chloride","6.700","mg/L"
"BW24/0039","119517503","23-Oct 2013 10:30am","Conductivity","20.9","mS/m"
"BW24/0039","119517503","23-Oct 2013 10:30am","Conductivity (Field)","21.10","mS/m"
"BW24/0039","119517503","23-Oct 2013 10:30am","Difference in Ion Balance","2.300","%"
"BW24/0039","119517503","23-Oct 2013 10:30am","Dissolved Oxygen","1.300","mg/L"
"BW24/0039","119517503","23-Oct 2013 10:30am","Dissolved Oxygen Saturation","14.000","%"
"BW24/0039","119517503","23-Oct 2013 10:30am","E. coli","<1","MPN/100mL"
"BW24/0039","119517503","23-Oct 2013 10:30am","Hardness, Total","69.000","g/m3 as CaCO3"
"BW24/0039","119517503","23-Oct 2013 10:30am","Iron, Dissolved","0.150","mg/L"
"BW24/0039","119517503","23-Oct 2013 10:30am","Magnesium, Dissolved","3.100","mg/L"
"BW24/0039","119517503","23-Oct 2013 10:30am","Manganese, Dissolved","0.0250","mg/L"
"BW24/0039","119517503","23-Oct 2013 10:30am","Nitrate Nitrogen","0.080","mg/L"
"BW24/0039","119517503","23-Oct 2013 10:30am","pH","7.9",""
"BW24/0039","119517503","23-Oct 2013 10:30am","pH (Field)","7.70",""
"BW24/0039","119517503","23-Oct 2013 10:30am","Potassium, Dissolved","1.180","mg/L"
"BW24/0039","119517503","23-Oct 2013 10:30am","Silica, Reactive","21.000","mg/L  as SiO2"
"BW24/0039","119517503","23-Oct 2013 10:30am","Sodium, Dissolved","24.000","mg/L"
"BW24/0039","119517503","23-Oct 2013 10:30am","Sulphate","1.600","mg/L"
"BW24/0039","119517503","23-Oct 2013 10:30am","Sum of anions","2.300","meq/L"
"BW24/0039","119517503","23-Oct 2013 10:30am","Sum of cations","2.400","meq/L"
"BW24/0039","119517503","23-Oct 2013 10:30am","Total Coliforms","<1.00","number/100mL"
"BW24/0039","119517503","23-Oct 2013 10:30am","Water Temperature (Field)","15.2","C"